user_id,timestamp,deployed_at,elapsed_time,solving_id,bundle_id,explanation_id,tags,part,question_id,user_answer,correct_answer,correct,score,action_type,item_id,platform,cursor_time
u1273,1554205098098,1571279156798,10000.0,1.0,b4031,e4031,106,5,q5499,a,a,1,0.805557619436808,,,,
u1273,1554205124417,-1,21000.0,2.0,b938,e938,36;37;182;184,2,q938,c,a,0,0.805557619436808,,,,
u1273,1562993320937,-1,16000.0,617.0,b938,e938,36;37;182;184,2,q938,a,a,1,0.805557619436808,,,,
u1273,1567662375482,-1,16000.0,7310.0,b938,e938,36;37;182;184,2,q938,a,a,1,0.805557619436808,,,,
u1273,1554205169041,1555044962811,40000.0,3.0,b5159,e5159,85,5,q6753,a,b,0,0.805557619436808,,,,
u1273,1562671815012,1555044962811,17000.0,145.0,b5159,e5159,85,5,q6753,b,b,1,0.805557619436808,,,,
u1273,1554205192118,1568687710880,18000.0,4.0,b2647,e2647,87,5,q4115,b,b,1,0.805557619436808,,,,
u1273,1554205217531,1526633865518,21000.0,5.0,b5751,e5751,74,5,q8400,a,a,1,0.805557619436808,,,,
u1273,1554205248089,1564127083178,27000.0,6.0,b2823,e2823,84,5,q4291,b,a,0,0.805557619436808,,,,
u1273,1562671843545,1564127083178,19000.0,146.0,b2823,e2823,84,5,q4291,b,a,0,0.805557619436808,,,,
u1273,1562731528112,1564127083178,10000.0,247.0,b2823,e2823,84,5,q4291,d,a,0,0.805557619436808,,,,
u1273,1554205275925,1568635696141,23000.0,7.0,b4288,e4288,74,5,q5756,c,b,0,0.805557619436808,,,,
u1273,1562671919305,1568635696141,13000.0,147.0,b4288,e4288,74,5,q5756,c,b,0,0.805557619436808,,,,
u1273,1562919891926,1568635696141,15000.0,596.0,b4288,e4288,74,5,q5756,b,b,1,0.805557619436808,,,,
u1273,1554205320646,1565337865584,40000.0,8.0,b2320,e2320,136,5,q3788,c,d,0,0.805557619436808,,,,
u1273,1562671958988,1565337865584,27000.0,148.0,b2320,e2320,136,5,q3788,c,d,0,0.805557619436808,,,,
u1273,1562919923525,1565337865584,23000.0,597.0,b2320,e2320,136,5,q3788,a,d,0,0.805557619436808,,,,
u1273,1554205341778,1561368291347,16000.0,9.0,b3361,e3361,83,5,q4829,c,c,1,0.805557619436808,,,,
u1273,1554205359325,1558094573458,13000.0,10.0,b7390,e7390,78,5,q10039,c,a,0,0.805557619436808,,,,
