user_id,timestamp,deployed_at,elapsed_time,solving_id,bundle_id,explanation_id,tags,part,question_id,user_answer,correct_answer,correct,score,action_type,item_id,platform,cursor_time
u10898,1563365887300,1571278708924,19000.0,1.0,b3954,e3954,78,5,q5422,c,c,1,0.7216061462636805,,,,
u10898,1563365906289,-1,14000.0,2.0,b1000,e1000,24;33;182;183,2,q1000,c,c,1,0.7216061462636805,,,,
u10898,1570352258039,-1,22000.0,5597.0,b1000,e1000,24;33;182;183,2,q1000,c,c,1,0.7216061462636805,,,,
u10898,1563365935333,1571281476446,26000.0,3.0,b2577,e2577,133,5,q4045,a,d,0,0.7216061462636805,,,,
u10898,1564150121456,1571281476446,18000.0,138.0,b2577,e2577,133,5,q4045,d,d,1,0.7216061462636805,,,,
u10898,1563365949537,1571282369398,12000.0,4.0,b5137,e5137,77,5,q6731,c,c,1,0.7216061462636805,,,,
u10898,1563365991835,1571278380429,39000.0,5.0,b3779,e3779,90,5,q5247,d,b,0,0.7216061462636805,,,,
u10898,1564150169445,1571278380429,26000.0,139.0,b3779,e3779,90,5,q5247,b,b,1,0.7216061462636805,,,,
u10898,1563366012776,1572412380056,18000.0,6.0,b218,e218,24;50;184;185,2,q218,a,b,0,0.7216061462636805,,,,
u10898,1567522706976,1572412380056,18000.0,3599.0,b218,e218,24;50;184;185,2,q218,b,b,1,0.7216061462636805,,,,
u10898,1571167960000,1572412380056,20000.0,6376.0,b218,e218,24;50;184;185,2,q218,c,b,0,0.7216061462636805,,,,
u10898,1571381310387,1572412380056,20000.0,6631.0,b218,e218,24;50;184;185,2,q218,c,b,0,0.7216061462636805,,,,
u10898,1573680928000,1572412380056,18000.0,8120.0,b218,e218,24;50;184;185,2,q218,c,b,0,0.7216061462636805,,,,
u10898,1574017453000,1572412380056,27000.0,8470.0,b218,e218,24;50;184;185,2,q218,b,b,1,0.7216061462636805,,,,
u10898,1563366037145,1514559892511,21000.0,7.0,b5625,e5625,9;2;183,1,q8154,b,b,1,0.7216061462636805,,,,
u10898,1566951630141,1514559892511,20000.0,3053.0,b5625,e5625,9;2;183,1,q8154,b,b,1,0.7216061462636805,,,,
u10898,1564064065581,1514558773989,28000.0,8.0,b190,e190,6;7;181,1,q190,d,a,0,0.7216061462636805,,,,
u10898,1567472973731,1514558773989,31000.0,3582.0,b190,e190,6;7;181,1,q190,d,a,0,0.7216061462636805,,,,
u10898,1564064124535,1514559425420,18000.0,9.0,b131,e131,19;2;181,1,q131,c,c,1,0.7216061462636805,,,,
u10898,1566952398841,1514559425420,22000.0,3057.0,b131,e131,19;2;181,1,q131,c,c,1,0.7216061462636805,,,,
