user_id,timestamp,deployed_at,elapsed_time,solving_id,bundle_id,explanation_id,tags,part,question_id,user_answer,correct_answer,correct,score,action_type,item_id,platform,cursor_time
u257736,1536760221742,1565337210484,66000.0,1.0,b3127,e3127,83,5,q4595,d,c,0,0.8052275441156959,,,,
u257736,1536936946155,1565337210484,68000.0,51.0,b3127,e3127,83,5,q4595,c,c,1,0.8052275441156959,,,,
u257736,1536760248066,-1,23000.0,2.0,b515,e515,24;26;184;185,2,q515,a,c,0,0.8052275441156959,,,,
u257736,1536938060027,-1,20000.0,75.0,b515,e515,24;26;184;185,2,q515,c,c,1,0.8052275441156959,,,,
u257736,1536760275458,1571278520274,25000.0,3.0,b3854,e3854,114,5,q5322,d,d,1,0.8052275441156959,,,,
u257736,1536937786190,1571278520274,29000.0,70.0,b3854,e3854,114,5,q5322,d,d,1,0.8052275441156959,,,,
u257736,1536760311375,1565336408877,33000.0,4.0,b6931,e6931,119,5,q9580,a,b,0,0.8052275441156959,,,,
u257736,1536936501548,1565336408877,35000.0,45.0,b6931,e6931,119,5,q9580,b,b,1,0.8052275441156959,,,,
u257736,1536760338363,1561366541623,24000.0,5.0,b4700,e4700,76,5,q6168,a,a,1,0.8052275441156959,,,,
u257736,1536938366276,1561366541623,11000.0,80.0,b4700,e4700,76,5,q6168,a,a,1,0.8052275441156959,,,,
u257736,1536760361183,-1,20000.0,6.0,b387,e387,34;35;181;185,2,q387,a,a,1,0.8052275441156959,,,,
u257736,1536936770913,-1,21000.0,50.0,b387,e387,34;35;181;185,2,q387,c,a,0,0.8052275441156959,,,,
u257736,1542580281352,-1,20000.0,2568.0,b387,e387,34;35;181;185,2,q387,c,a,0,0.8052275441156959,,,,
u257736,1542792876880,-1,18000.0,2751.0,b387,e387,34;35;181;185,2,q387,a,a,1,0.8052275441156959,,,,
u257736,1536760393934,1519101574775,29000.0,7.0,b2243,e2243,78,5,q3711,b,b,1,0.8052275441156959,,,,
u257736,1536936600471,1519101574775,61000.0,46.0,b2243,e2243,78,5,q3711,b,b,1,0.8052275441156959,,,,
u257736,1536760422288,1568687723242,25000.0,8.0,b2656,e2656,72,5,q4124,c,a,0,0.8052275441156959,,,,
u257736,1536937056003,1568687723242,64000.0,53.0,b2656,e2656,72,5,q4124,c,a,0,0.8052275441156959,,,,
u257736,1539805355316,1568687723242,54000.0,973.0,b2656,e2656,72,5,q4124,a,a,1,0.8052275441156959,,,,
u257736,1536760454564,1561366938606,29000.0,9.0,b3268,e3268,74,5,q4736,c,c,1,0.8052275441156959,,,,
