user_id,timestamp,deployed_at,elapsed_time,solving_id,bundle_id,explanation_id,tags,part,question_id,user_answer,correct_answer,correct,score,action_type,item_id,platform,cursor_time
u1802,1547208357973,1562890093402,41000.0,1.0,b2540,e2540,77,5,q4008,d,d,1,0.643255059586771,,,,
u1802,1550669396565,1562890093402,46000.0,63.0,b2540,e2540,77,5,q4008,c,d,0,0.643255059586771,,,,
u1802,1563420812399,1562890093402,38000.0,3871.0,b2540,e2540,77,5,q4008,c,d,0,0.643255059586771,,,,
u1802,1547208438173,1558092784487,77000.0,2.0,b4730,e4730,90,5,q6198,b,a,0,0.643255059586771,,,,
u1802,1550659921258,1558092784487,42000.0,35.0,b4730,e4730,90,5,q6198,a,a,1,0.643255059586771,,,,
u1802,1550668777635,1558092784487,4000.0,41.0,b4730,e4730,90,5,q6198,a,a,1,0.643255059586771,,,,
u1802,1547208500263,1519104287901,59000.0,3.0,b4428,e4428,119,5,q5896,a,a,1,0.643255059586771,,,,
u1802,1550659631619,1519104287901,45000.0,29.0,b4428,e4428,119,5,q5896,a,a,1,0.643255059586771,,,,
u1802,1550668861144,1519104287901,10000.0,47.0,b4428,e4428,119,5,q5896,a,a,1,0.643255059586771,,,,
u1802,1547208512203,1572412044658,9000.0,4.0,b1061,e1061,34;42;181;185,2,q1061,c,c,1,0.643255059586771,,,,
u1802,1550669315726,1572412044658,18000.0,62.0,b1061,e1061,34;42;181;185,2,q1061,a,c,0,0.643255059586771,,,,
u1802,1562537724116,1572412044658,15000.0,3369.0,b1061,e1061,34;42;181;185,2,q1061,c,c,1,0.643255059586771,,,,
u1802,1566552693953,1572412044658,18000.0,5781.0,b1061,e1061,34;42;181;185,2,q1061,b,c,0,0.643255059586771,,,,
u1802,1570454880987,1572412044658,19000.0,7237.0,b1061,e1061,34;42;181;185,2,q1061,c,c,1,0.643255059586771,,,,
u1802,1547208526023,1572412157056,11000.0,5.0,b383,e383,31;32;185;183,2,q383,b,b,1,0.643255059586771,,,,
u1802,1550669275406,1572412157056,17000.0,61.0,b383,e383,31;32;185;183,2,q383,b,b,1,0.643255059586771,,,,
u1802,1547208532576,-1,3000.0,6.0,b226,e226,24;43;184;185,2,q226,b,a,0,0.643255059586771,,,,
u1802,1550669230144,-1,20000.0,60.0,b226,e226,24;43;184;185,2,q226,a,a,1,0.643255059586771,,,,
u1802,1565762944565,-1,155000.0,5245.0,b226,e226,24;43;184;185,2,q226,c,a,0,0.643255059586771,,,,
u1802,1547208555771,1571282363112,20000.0,7.0,b5128,e5128,77,5,q6722,a,a,1,0.643255059586771,,,,
u1802,1550659712971,1571282363112,44000.0,31.0,b5128,e5128,77,5,q6722,a,a,1,0.643255059586771,,,,
u1802,1550668828696,1571282363112,3000.0,45.0,b5128,e5128,77,5,q6722,a,a,1,0.643255059586771,,,,
u1802,1550501836393,1514560240673,25000.0,8.0,b126,e126,15;2;185,1,q126,c,c,1,0.643255059586771,,,,
u1802,1550669205827,1514560240673,18000.0,59.0,b126,e126,15;2;185,1,q126,c,c,1,0.643255059586771,,,,
u1802,1568065871053,1514560240673,23000.0,6369.0,b126,e126,15;2;185,1,q126,c,c,1,0.643255059586771,,,,
u1802,1550501893007,1514559762217,24000.0,9.0,b145,e145,13;2;183,1,q145,a,b,0,0.643255059586771,,,,
u1802,1550669173107,1514559762217,22000.0,58.0,b145,e145,13;2;183,1,q145,a,b,0,0.643255059586771,,,,
u1802,1553053520507,1514559762217,22000.0,774.0,b145,e145,13;2;183,1,q145,b,b,1,0.643255059586771,,,,
u1802,1564619107176,1514559762217,22000.0,4445.0,b145,e145,13;2;183,1,q145,a,b,0,0.643255059586771,,,,
u1802,1550501943363,1514559756300,23000.0,10.0,b143,e143,11;7;181,1,q143,c,c,1,0.643255059586771,,,,
u1802,1550669112322,1514559756300,29000.0,57.0,b143,e143,11;7;181,1,q143,b,c,0,0.643255059586771,,,,
u1802,1562537664136,1514559756300,21000.0,3368.0,b143,e143,11;7;181,1,q143,c,c,1,0.643255059586771,,,,
u1802,1569499051259,1514559756300,22000.0,6854.0,b143,e143,11;7;181,1,q143,c,c,1,0.643255059586771,,,,
u1802,1550501992163,1514962268302,24000.0,11.0,b8126,e8126,4;2;183,1,q11073,d,d,1,0.643255059586771,,,,
u1802,1550659744175,1514962268302,23000.0,32.0,b8126,e8126,4;2;183,1,q11073,d,d,1,0.643255059586771,,,,
u1802,1550668820534,1514962268302,3000.0,44.0,b8126,e8126,4;2;183,1,q11073,d,d,1,0.643255059586771,,,,
u1802,1570770058667,1514962268302,23000.0,7329.0,b8126,e8126,4;2;183,1,q11073,d,d,1,0.643255059586771,,,,
u1802,1550502040994,1514559731355,23000.0,12.0,b5534,e5534,17;7;181,1,q8063,b,b,1,0.643255059586771,,,,
u1802,1550659958091,1514559731355,29000.0,36.0,b5534,e5534,17;7;181,1,q8063,b,b,1,0.643255059586771,,,,
u1802,1550668764098,1514559731355,23000.0,40.0,b5534,e5534,17;7;181,1,q8063,b,b,1,0.643255059586771,,,,
u1802,1569566164128,1514559731355,23000.0,6915.0,b5534,e5534,17;7;181,1,q8063,b,b,1,0.643255059586771,,,,
u1802,1550502113714,1514559986202,24000.0,13.0,b5570,e5570,16;2;183,1,q8099,a,a,1,0.643255059586771,,,,
u1802,1550669068745,1514559986202,25000.0,56.0,b5570,e5570,16;2;183,1,q8099,a,a,1,0.643255059586771,,,,
u1802,1566252715499,1514559986202,24000.0,5506.0,b5570,e5570,16;2;183,1,q8099,a,a,1,0.643255059586771,,,,
u1802,1550502159144,1514558798808,20000.0,14.0,b53,e53,19;2;183,1,q53,c,c,1,0.643255059586771,,,,
u1802,1550659873236,1514558798808,23000.0,34.0,b53,e53,19;2;183,1,q53,c,c,1,0.643255059586771,,,,
u1802,1550668804038,1514558798808,21000.0,42.0,b53,e53,19;2;183,1,q53,c,c,1,0.643255059586771,,,,
u1802,1565042627866,1514558798808,21000.0,4681.0,b53,e53,19;2;183,1,q53,c,c,1,0.643255059586771,,,,
u1802,1550502188883,1561366920838,22000.0,15.0,b8084,e8084,16;2;182,1,q11031,d,d,1,0.643255059586771,,,,
u1802,1550669033320,1561366920838,20000.0,55.0,b8084,e8084,16;2;182,1,q11031,d,d,1,0.643255059586771,,,,
u1802,1552199928012,1561366920838,20000.0,534.0,b8084,e8084,16;2;182,1,q11031,d,d,1,0.643255059586771,,,,
u1802,1572657418000,1561366920838,22000.0,8484.0,b8084,e8084,16;2;182,1,q11031,d,d,1,0.643255059586771,,,,
u1802,1572870767877,1561366920838,22000.0,8591.0,b8084,e8084,16;2;182,1,q11031,d,d,1,0.643255059586771,,,,
u1802,1550502220110,1514559518405,25000.0,16.0,b154,e154,18;7;181,1,q154,c,b,0,0.643255059586771,,,,
u1802,1550659580862,1514559518405,25000.0,28.0,b154,e154,18;7;181,1,q154,b,b,1,0.643255059586771,,,,
u1802,1550668880048,1514559518405,14000.0,48.0,b154,e154,18;7;181,1,q154,b,b,1,0.643255059586771,,,,
u1802,1564618987113,1514559518405,2000.0,4444.0,b154,e154,18;7;181,1,q154,b,b,1,0.643255059586771,,,,
u1802,1550659055180,1561366502998,26000.0,17.0,b118,e118,14;2;179;182,1,q118,d,d,1,0.643255059586771,,,,
u1802,1550669006248,1561366502998,25000.0,54.0,b118,e118,14;2;179;182,1,q118,d,d,1,0.643255059586771,,,,
u1802,1552199956835,1561366502998,24000.0,535.0,b118,e118,14;2;179;182,1,q118,d,d,1,0.643255059586771,,,,
u1802,1567490213662,1561366502998,25000.0,6070.0,b118,e118,14;2;179;182,1,q118,d,d,1,0.643255059586771,,,,
u1802,1550659085829,1514558546005,20000.0,18.0,b32,e32,3;2;179;182,1,q32,a,a,1,0.643255059586771,,,,
u1802,1550668976017,1514558546005,9000.0,53.0,b32,e32,3;2;179;182,1,q32,a,a,1,0.643255059586771,,,,
u1802,1565906633332,1514558546005,22000.0,5353.0,b32,e32,3;2;179;182,1,q32,a,a,1,0.643255059586771,,,,
u1802,1550659116119,1514962140883,21000.0,19.0,b8065,e8065,20;21;181,1,q11012,b,c,0,0.643255059586771,,,,
u1802,1550659985094,1514962140883,21000.0,37.0,b8065,e8065,20;21;181,1,q11012,b,c,0,0.643255059586771,,,,
u1802,1550668731512,1514962140883,27000.0,39.0,b8065,e8065,20;21;181,1,q11012,d,c,0,0.643255059586771,,,,
u1802,1562537543937,1514962140883,22000.0,3366.0,b8065,e8065,20;21;181,1,q11012,b,c,0,0.643255059586771,,,,
u1802,1571191250852,1514962140883,22000.0,7668.0,b8065,e8065,20;21;181,1,q11012,b,c,0,0.643255059586771,,,,
u1802,1550659179512,1558094245821,23000.0,20.0,b5583,e5583,1;2;179;184,1,q8112,b,d,0,0.643255059586771,,,,
u1802,1550659844780,1558094245821,19000.0,33.0,b5583,e5583,1;2;179;184,1,q8112,d,d,1,0.643255059586771,,,,
u1802,1550668811900,1558094245821,3000.0,43.0,b5583,e5583,1;2;179;184,1,q8112,d,d,1,0.643255059586771,,,,
u1802,1569395697009,1558094245821,22000.0,6815.0,b5583,e5583,1;2;179;184,1,q8112,d,d,1,0.643255059586771,,,,
u1802,1569738149999,1558094245821,21000.0,6974.0,b5583,e5583,1;2;179;184,1,q8112,d,d,1,0.643255059586771,,,,
u1802,1550659227987,1562891771683,23000.0,21.0,b5650,e5650,18;7;179;183,1,q8179,a,a,1,0.643255059586771,,,,
u1802,1550659548685,1562891771683,23000.0,27.0,b5650,e5650,18;7;179;183,1,q8179,a,a,1,0.643255059586771,,,,
u1802,1550668888110,1562891771683,3000.0,49.0,b5650,e5650,18;7;179;183,1,q8179,b,a,0,0.643255059586771,,,,
u1802,1562537625322,1562891771683,23000.0,3367.0,b5650,e5650,18;7;179;183,1,q8179,a,a,1,0.643255059586771,,,,
u1802,1565490959534,1562891771683,25000.0,5020.0,b5650,e5650,18;7;179;183,1,q8179,a,a,1,0.643255059586771,,,,
u1802,1550659277821,1514559753405,23000.0,22.0,b142,e142,12;2;182,1,q142,d,d,1,0.643255059586771,,,,
u1802,1550660008456,1514559753405,15000.0,38.0,b142,e142,12;2;182,1,q142,d,d,1,0.643255059586771,,,,
u1802,1550668695023,1514559753405,22000.0,38.0,b142,e142,12;2;182,1,q142,d,d,1,0.643255059586771,,,,
u1802,1568436976909,1514559753405,23000.0,6513.0,b142,e142,12;2;182,1,q142,d,d,1,0.643255059586771,,,,
u1802,1550659321172,1540805136182,21000.0,23.0,b8147,e8147,9;2;182,1,q11094,c,a,0,0.643255059586771,,,,
u1802,1550668961689,1540805136182,21000.0,52.0,b8147,e8147,9;2;182,1,q11094,a,a,1,0.643255059586771,,,,
u1802,1571312033000,1540805136182,22000.0,7747.0,b8147,e8147,9;2;182,1,q11094,a,a,1,0.643255059586771,,,,
u1802,1571525383274,1540805136182,22000.0,7863.0,b8147,e8147,9;2;182,1,q11094,a,a,1,0.643255059586771,,,,
u1802,1550659374701,1514558796081,13000.0,24.0,b52,e52,22;2;182,1,q52,b,b,1,0.643255059586771,,,,
u1802,1550659661094,1514558796081,20000.0,30.0,b52,e52,22;2;182,1,q52,b,b,1,0.643255059586771,,,,
u1802,1550668845771,1514558796081,12000.0,46.0,b52,e52,22;2;182,1,q52,b,b,1,0.643255059586771,,,,
u1802,1565733648741,1514558796081,20000.0,5213.0,b52,e52,22;2;182,1,q52,b,b,1,0.643255059586771,,,,
u1802,1550659402685,1514558802574,22000.0,25.0,b54,e54,9;2;179;184,1,q54,d,b,0,0.643255059586771,,,,
u1802,1550668935549,1514558802574,13000.0,51.0,b54,e54,9;2;179;184,1,q54,b,b,1,0.643255059586771,,,,
u1802,1568625291374,1514558802574,24000.0,6598.0,b54,e54,9;2;179;184,1,q54,b,b,1,0.643255059586771,,,,
u1802,1550659444072,1514558287998,27000.0,26.0,b76,e76,8;2;182,1,q76,b,a,0,0.643255059586771,,,,
u1802,1550668914056,1514558287998,21000.0,50.0,b76,e76,8;2;182,1,q76,a,a,1,0.643255059586771,,,,
u1802,1551093840917,1514558287998,21000.0,213.0,b76,e76,8;2;182,1,q76,a,a,1,0.643255059586771,,,,
u1802,1565127468002,1514558287998,21000.0,4759.0,b76,e76,8;2;182,1,q76,a,a,1,0.643255059586771,,,,
u1802,1550669596748,1574065231689,17000.0,64.0,b1106,e1106,31;32;185;181,2,q1106,b,b,1,0.643255059586771,,,,
u1802,1550669682826,1526635593319,23000.0,65.0,b1182,e1182,179;46;47;183;182,2,q1182,a,a,1,0.643255059586771,,,,
u1802,1565996950242,1526635593319,18000.0,5401.0,b1182,e1182,179;46;47;183;182,2,q1182,c,a,0,0.643255059586771,,,,
u1802,1550669752573,-1,18000.0,66.0,b307,e307,30;24;48;181;182,2,q307,a,c,0,0.643255059586771,,,,
u1802,1550670216799,-1,23000.0,69.0,b307,e307,30;24;48;181;182,2,q307,c,c,1,0.643255059586771,,,,
u1802,1568625525122,-1,19000.0,6605.0,b307,e307,30;24;48;181;182,2,q307,c,c,1,0.643255059586771,,,,
u1802,1550669819102,-1,20000.0,67.0,b8316,e8316,30;44;49;182;183,2,q11263,b,b,1,0.643255059586771,,,,
