user_id,timestamp,deployed_at,elapsed_time,solving_id,bundle_id,explanation_id,tags,part,question_id,user_answer,correct_answer,correct,score,action_type,item_id,platform,cursor_time
u10342,1561192807778,1561367224153,22000.0,1.0,b4526,e4526,98,5,q5994,a,a,1,0.8052832244008714,,,,
u10342,1561192837410,1519101570667,24000.0,2.0,b2240,e2240,78,5,q3708,c,c,1,0.8052832244008714,,,,
u10342,1561199958187,1519101570667,16000.0,91.0,b2240,e2240,78,5,q3708,c,c,1,0.8052832244008714,,,,
u10342,1561192885512,1568687739565,44000.0,3.0,b2667,e2667,77,5,q4135,b,b,1,0.8052832244008714,,,,
u10342,1561192948944,1561367004862,59000.0,4.0,b3303,e3303,119,5,q4771,c,d,0,0.8052832244008714,,,,
u10342,1561199410998,1561367004862,9000.0,75.0,b3303,e3303,119,5,q4771,c,d,0,0.8052832244008714,,,,
u10342,1562640029715,1561367004862,70000.0,905.0,b3303,e3303,119,5,q4771,b,d,0,0.8052832244008714,,,,
u10342,1561192972273,1568689093816,19000.0,5.0,b6992,e6992,78,5,q9641,a,c,0,0.8052832244008714,,,,
u10342,1562639847191,1568689093816,20000.0,903.0,b6992,e6992,78,5,q9641,b,c,0,0.8052832244008714,,,,
u10342,1561192996026,-1,20000.0,6.0,b226,e226,24;43;184;185,2,q226,a,a,1,0.8052832244008714,,,,
u10342,1561200186640,-1,19000.0,98.0,b226,e226,24;43;184;185,2,q226,a,a,1,0.8052832244008714,,,,
u10342,1571185994758,-1,20000.0,6177.0,b226,e226,24;43;184;185,2,q226,a,a,1,0.8052832244008714,,,,
u10342,1561193015300,1558092789039,15000.0,7.0,b4732,e4732,95,5,q6200,a,c,0,0.8052832244008714,,,,
u10342,1562639935348,1558092789039,19000.0,904.0,b4732,e4732,95,5,q6200,a,c,0,0.8052832244008714,,,,
u10342,1561193220192,1572412243167,19000.0,8.0,b1297,e1297,24;48;185;181,2,q1297,b,b,1,0.8052832244008714,,,,
u10342,1561200231019,1572412243167,14000.0,99.0,b1297,e1297,24;48;185;181,2,q1297,b,b,1,0.8052832244008714,,,,
u10342,1571017739865,1572412243167,21000.0,5732.0,b1297,e1297,24;48;185;181,2,q1297,c,b,0,0.8052832244008714,,,,
u10342,1561193277918,1572412192285,19000.0,9.0,b266,e266,24;26;181;184,2,q266,a,a,1,0.8052832244008714,,,,
u10342,1571098210204,1572412192285,18000.0,5959.0,b266,e266,24;26;181;184,2,q266,a,a,1,0.8052832244008714,,,,
u10342,1561193327408,1572413103603,22000.0,10.0,b439,e439,44;49;185;183,2,q439,c,c,1,0.8052832244008714,,,,
u10342,1570924152936,1572413103603,19000.0,5664.0,b439,e439,44;49;185;183,2,q439,c,c,1,0.8052832244008714,,,,
u10342,1561193378631,1572412928319,26000.0,11.0,b8302,e8302,30;44;49;183;184,2,q11249,b,b,1,0.8052832244008714,,,,
u10342,1561199526278,1572412928319,16000.0,77.0,b8302,e8302,30;44;49;183;184,2,q11249,b,b,1,0.8052832244008714,,,,
u10342,1571158558000,1572412928319,21000.0,6074.0,b8302,e8302,30;44;49;183;184,2,q11249,b,b,1,0.8052832244008714,,,,
u10342,1571371908247,1572412928319,21000.0,6401.0,b8302,e8302,30;44;49;183;184,2,q11249,b,b,1,0.8052832244008714,,,,
u10342,1561193416142,1572413117181,20000.0,12.0,b448,e448,30;179;34;35;185;183,2,q448,c,b,0,0.8052832244008714,,,,
u10342,1561200322999,1572413117181,21000.0,103.0,b448,e448,30;179;34;35;185;183,2,q448,a,b,0,0.8052832244008714,,,,
u10342,1561254712265,1572413117181,18000.0,141.0,b448,e448,30;179;34;35;185;183,2,q448,c,b,0,0.8052832244008714,,,,
u10342,1561256051067,1572413117181,19000.0,155.0,b448,e448,30;179;34;35;185;183,2,q448,c,b,0,0.8052832244008714,,,,
u10342,1568207358794,1572413117181,15000.0,3643.0,b448,e448,30;179;34;35;185;183,2,q448,b,b,1,0.8052832244008714,,,,
u10342,1571017691476,1572413117181,22000.0,5731.0,b448,e448,30;179;34;35;185;183,2,q448,b,b,1,0.8052832244008714,,,,
u10342,1561193463273,1514561532552,17000.0,13.0,b878,e878,51;24;26;183;181,2,q878,c,b,0,0.8052832244008714,,,,
u10342,1561252600302,1514561532552,18000.0,113.0,b878,e878,51;24;26;183;181,2,q878,c,b,0,0.8052832244008714,,,,
u10342,1561729500978,1514561532552,18000.0,436.0,b878,e878,51;24;26;183;181,2,q878,a,b,0,0.8052832244008714,,,,
u10342,1570689457649,1514561532552,18000.0,5438.0,b878,e878,51;24;26;183;181,2,q878,b,b,1,0.8052832244008714,,,,
u10342,1570872434742,1514561532552,17000.0,5625.0,b878,e878,51;24;26;183;181,2,q878,b,b,1,0.8052832244008714,,,,
u10342,1561193503856,1526635618324,17000.0,14.0,b1193,e1193,51;24;33;181;183,2,q1193,b,b,1,0.8052832244008714,,,,
u10342,1570776107553,1526635618324,17000.0,5563.0,b1193,e1193,51;24;33;181;183,2,q1193,b,b,1,0.8052832244008714,,,,
u10342,1561193537012,1572412557626,16000.0,15.0,b295,e295,34;42;181;182,2,q295,c,c,1,0.8052832244008714,,,,
u10342,1561200394174,1572412557626,15000.0,105.0,b295,e295,34;42;181;182,2,q295,c,c,1,0.8052832244008714,,,,
u10342,1571351453000,1572412557626,16000.0,6297.0,b295,e295,34;42;181;182,2,q295,c,c,1,0.8052832244008714,,,,
u10342,1571564802562,1572412557626,16000.0,6778.0,b295,e295,34;42;181;182,2,q295,c,c,1,0.8052832244008714,,,,
u10342,1561193562414,1547692786862,18000.0,16.0,b990,e990,24;25;181;182,2,q990,c,c,1,0.8052832244008714,,,,
u10342,1561199815226,1547692786862,17000.0,88.0,b990,e990,24;25;181;182,2,q990,c,c,1,0.8052832244008714,,,,
u10342,1571351835000,1547692786862,18000.0,6308.0,b990,e990,24;25;181;182,2,q990,c,c,1,0.8052832244008714,,,,
u10342,1571565184516,1547692786862,18000.0,6789.0,b990,e990,24;25;181;182,2,q990,c,c,1,0.8052832244008714,,,,
u10342,1561193603150,-1,20000.0,17.0,b1162,e1162,38;39;183;184,2,q1162,a,a,1,0.8052832244008714,,,,
u10342,1571186287065,-1,19000.0,6184.0,b1162,e1162,38;39;183;184,2,q1162,a,a,1,0.8052832244008714,,,,
u10342,1561194758797,1528943133552,24000.0,18.0,b90,e90,15;2;181,1,q90,a,a,1,0.8052832244008714,,,,
u10342,1569800063908,1528943133552,25000.0,4465.0,b90,e90,15;2;181,1,q90,a,a,1,0.8052832244008714,,,,
u10342,1561194789163,1558094245821,21000.0,19.0,b5583,e5583,1;2;179;184,1,q8112,b,d,0,0.8052832244008714,,,,
